patrol,station,secteur,date,lat,lon,categorie1,categorie2,age_signe,animaux_rencontres,anomalies,causes,comportement,especes,etat_morts,mesure,meteo,n_bonne_sante,n_malades,n_morts,type_piege,type_signe,village
PNAT_S6_ERICAH_OM 1235_000019,Antsakondrevo,Secteur 6,2022-11-28,-14.95768,49.9575466666666,Observation directe,,,,,,,Eulemur fulvus (Lèmur Brun,,,,,,,,,
PNAT_S6_ERICAH_OM 1235_000019,Antsakondrevo,Secteur 6,2022-11-28,-14.9585916666666,49.9603983333333,Circulation dans l'AP,Signe Indirect,,,,,,,,Constatation,Constatation,,,,,Piste,
PNAT_S6_ERICAH_OM 1235_000019,Antsakondrevo,Secteur 6,2022-11-27,-14.97607,49.95449,Observation directe,,,,,,,Eulemur fulvus (Lèmur Brun,,,,,,,,,
PNAT_S6_ERICAH_OM 1235_000019,Antsakondrevo,Secteur 6,2022-11-27,-14.9796516666666,49.9513833333333,Observation directe,,,,,,,Eulemur albifrons,,,,,,,,,
PNAT_S6_ERICAH_OM 1235_000019,Antsakondrevo,Secteur 6,2022-11-26,-14.98194,49.92807,Circulation dans l'AP,Signe Indirect,Récente,,,,,,,Constatation,Constatation,,,,,Coupe de machette,
PNAT_S6_THEO_OM 1233_000018,Nosibe Virembina,Secteur 6,2022-11-27,-14.987515,49.9680016666666,Circulation dans l'AP,Signe Indirect,Vieille,,,,,,,Rapport,Rapport,,,,,Autres,
PNAT_S6_THEO_OM 1233_000018,Nosibe Virembina,Secteur 6,2022-11-26,-14.9955116666666,49.9546749999999,Observation directe,,,,,,,Varecia rubra (Vari Roux),,,,,,,,,
PNAT_S6_THEO_OM 1233_000018,Nosibe Virembina,Secteur 6,2022-11-26,-14.9998666666666,49.9528133333333,Observation directe,,,,,,,Varecia rubra (Vari Roux),,,,,,,,,
PNAT_S6_THEO_OM 1233_000018,Nosibe Virembina,Secteur 6,2022-11-26,-14.9997916666666,49.9582116666666,Observation directe,,,,,,,Eulemur albifrons,,,,,,,,,
PNAT_S6_THEO_OM 1233_000018,Nosibe Virembina,Secteur 6,2022-11-26,-14.9998666666666,49.9483766666666,Observation directe,,,,,,,Eulemur albifrons,,,,,,,,,
PNAT_S6_THEO_OM 1233_000018,Nosibe Virembina,Secteur 6,2022-11-26,-14.9867216666666,49.946005,Observation directe,,,,,,,Hapalemur occidentalis,,,,,,,,,
PNAT_S6_FRANCK_OM 1234_000018,Ankasikety,Secteur 6,2022-11-26,-15.2023033333333,49.87564,Observation directe,,,,,,,Eulemur albifrons,,,,,,,,,
PNAT_S6_FRANCK_OM 1234_000018,Ankasikety,Secteur 6,2022-11-24,-15.18804,49.8923216666666,Observation directe,,,,,,,Varecia rubra (Vari Roux),,,,,,,,,
PNAT_S6_LUCIEN_OM 1230_000027,Ambodivohitra,Secteur 6,2022-11-26,-15.0666983333333,49.8898233333333,Observation directe,,,,,,,Eulemur albifrons,,,,,,,,,
PNAT_S6_LUCIEN_OM 1230_000027,Ambodivohitra,Secteur 6,2022-11-25,-15.0657883333333,49.918765,Observation directe,,,,,,,Hapalemur occidentalis,,,,,,,,,
PNAT_S6_LUCIEN_OM 1230_000027,Ambodivohitra,Secteur 6,2022-11-24,-15.0864499999999,49.913805,Observation directe,,,,,,,Eulemur albifrons,,,,,,,,,
PNAT_S6_THEO_OM 1233_000014,Andavenoka,,,,,,,,,,,,,,,,,,,,,
PNAT_S6_THEO_OM 1233_000014,Andavenoka,,,,,,,,,,,,,,,,,,,,,
PNAT_S6_THEO_OM 1233_000014,Andavenoka,,,,,,,,,,,,,,,,,,,,,
PNAT_S6_THEO_OM 1233_000014,Andavenoka,,,,,,,,,,,,,,,,,,,,,
PNAT_S3_NOV_JARIVO_000021,Antsandrahana,Secteur 3,2022-11-22,-15.4671566666666,48.998175,Observation directe,,,,,,,Eulemur fulvus (Lèmur Brun,,,,,,,,,
PNAT_S3_NOV_JARIVO_000021,Antsandrahana,Secteur 3,2022-11-21,-15.4531433333333,49.0043433333333,Observation directe,,,,,,,Indri indri (Indri À Queue Courte),,,,,,,,,
PNAT_S3_NOV_JARIVO_000021,Antsandrahana,Secteur 3,2022-11-21,-15.4666233333333,48.9966516666666,Observation directe,,,,,,,Indri indri (Indri À Queue Courte),,,,,,,,,
PNAT_S3_NOV_JARIVO_000021,Antsandrahana,Secteur 3,2022-11-21,-15.4672383333333,48.9965966666666,Observation directe,,,,,,,Eulemur rubriventer (Lèmur À Ventre Rouge),,,,,,,,,
PNAT_S3_NOV_JARIVO_000021,Antsandrahana,Secteur 3,2022-11-20,-15.4547366666666,49.001575,Observation directe,,,,,,,Varecia variegata ssp. subcincta,,,,,,,,,
PNAT_S3_NOV_JARIVO_000021,Antsandrahana,Secteur 3,2022-11-20,-15.467855,48.9923666666666,Observation directe,,,,,,,Indri indri (Indri À Queue Courte),,,,,,,,,
PNAT_S3_NOV_JARIVO_000021,Antsandrahana,Secteur 3,2022-11-20,-15.4557883333333,49.00341,Observation directe,,,,,,,Indri indri (Indri À Queue Courte),,,,,,,,,
PNAT_S3_NOV_JARIVO_000021,Antsandrahana,Secteur 3,2022-11-20,-15.4547216666666,49.0035716666666,Circulation dans l'AP,Divagation d'animaux domestiques,,,,,,,,Sensibilisation,Sensibilisation,,,,,,Andilambe ou Andrankazo
PNAT_S6_ERICAH_OM 1235_000016,Andampy,Secteur 6,2022-11-22,-14.9905933333333,49.9004233333333,Circulation dans l'AP,Signe Indirect,Récente,,,,,,,Constatation,Constatation,,,,,Coupe de machette,
PNAT_S6_ERICAH_OM 1235_000016,Andampy,Secteur 6,2022-11-22,-14.985535,49.8983166666666,Braconnage,Piégeage,,,,,,Eulemur albifrons,,Destruction,Destruction,,,,Laly,,
PNAT_S6_ERICAH_OM 1235_000016,Andampy,Secteur 6,2022-11-22,-14.9785316666666,49.8956633333333,Circulation dans l'AP,Signe Indirect,Récente,,,,,,,Enquête auprès des communautès,Enquête auprès des communautès,,,,,Bois de chauffage,
PNAT_S6_ERICAH_OM 1235_000016,Andampy,Secteur 6,2022-11-21,-14.9808166666666,49.909935,Observation directe,,,,,,,Eulemur albifrons,,,,,,,,,
PNAT_S6_ERICAH_OM 1235_000016,Andampy,Secteur 6,2022-11-20,-14.9831066666666,49.907185,Observation directe,,,,,,,Eulemur albifrons,,,,,,,,,
PNAT_S6_ERICAH_OM 1235_000016,Andampy,Secteur 6,2022-11-20,-14.9841233333333,49.9096516666666,Observation directe,,,,,,,Eulemur fulvus (Lèmur Brun,,,,,,,,,
PNAT_S6_ERICAH_OM 1235_000016,Andampy,Secteur 6,2022-11-20,-14.9873966666666,49.9142516666666,Braconnage,Piégeage,,,,,,,,Destruction,Destruction,,,,Piège sanglier,,
PNAT_S6_ERICAH_OM 1235_000016,Andampy,Secteur 6,2022-11-20,-14.99032,49.915145,Observation directe,,,,,,,Eulemur albifrons,,,,,,,,,
PNAT_S6_ERICAH_OM 1235_000016,Andampy,Secteur 6,2022-11-20,-14.9933933333333,49.910495,Observation directe,,,,,,,Eulemur albifrons,,,,,,,,,
PNAT_S6_FRANCK_OM 1234_000015,Beravintsara,Secteur 6,2022-11-22,-15.1123533333333,49.9403149999999,Observation directe,,,,,,,Eulemur albifrons,,,,,,,,,
PNAT_S6_FRANCK_OM 1234_000015,Beravintsara,Secteur 6,2022-11-22,-15.1096666666666,49.932585,Observation directe,,,,,,,Varecia rubra (Vari Roux),,,,,,,,,
PNAT_S6_FRANCK_OM 1234_000015,Beravintsara,Secteur 6,2022-11-21,-15.0843983333333,49.9215016666666,Observation directe,,,,,,,Varecia rubra (Vari Roux),,,,,,,,,
PNAT_S6_FRANCK_OM 1234_000015,Beravintsara,Secteur 6,2022-11-20,-15.098205,49.9198516666666,Observation directe,,,,,,,,,,,,,,,,
PNAT_S6_FRANCK_OM 1234_000015,Beravintsara,Secteur 6,2022-11-20,-15.099485,49.9254316666666,Observation directe,,,,,,,Eulemur albifrons,,,,,,,,,
PNAT_S6_LUCIEN_OM 1230_000024,Antanandava,Secteur 6,2022-11-21,-15.0747933333333,49.9247499999999,Observation directe,,,,,,,Eulemur albifrons,,,,,,,,,
PNAT_S6_LUCIEN_OM 1230_000024,Antanandava,Secteur 6,2022-11-20,-15.104265,49.9208133333333,Observation directe,,,,,,,Eulemur albifrons,,,,,,,,,
PNAT_S6_LUCIEN_OM 1230_000024,Antanandava,Secteur 6,2022-11-19,-15.1116783333333,49.9271216666666,Observation directe,,,,,,,Eulemur albifrons,,,,,,,,,
PNAT_S6_LUCIEN_OM 1230_000024,Antanandava,Secteur 6,2022-11-19,-15.1148816666666,49.9234366666666,Observation directe,,,,,,,Hapalemur occidentalis,,,,,,,,,
PNAT_S6_FRANCK_OM 1234_000012,Antsahantitra,Secteur 6,2022-11-17,-15.0996,49.9392283333333,Observation directe,,,,,,,Eulemur albifrons,,,,,,,,,
PNAT_S6_FRANCK_OM 1234_000012,Antsahantitra,Secteur 6,2022-11-16,-15.0960433333333,49.9498633333333,Observation directe,,,,,,,Eulemur albifrons,,,,,,,,,
PNAT_S6_FRANCK_OM 1234_000012,Antsahantitra,Secteur 6,2022-11-15,-15.0923799999999,49.9568933333333,Observation directe,,,,,,,Varecia rubra (Vari Roux),,,,,,,,,
PNAT_S6_FRANCK_OM 1234_000012,Antsahantitra,Secteur 6,2022-11-15,-15.0864949999999,49.95156,Observation directe,,,,,,,Eulemur albifrons,,,,,,,,,
PNAT_S6_LUCIEN_OM 1230_000021,Mahasoa,Secteur 6,2022-11-17,-15.0984433333333,49.9393883333333,Observation directe,,,,,,,Eulemur albifrons,,,,,,,,,
PNAT_S6_LUCIEN_OM 1230_000021,Mahasoa,Secteur 6,2022-11-17,-15.09616,49.9429883333333,Observation directe,,,,,,,Eulemur albifrons,,,,,,,,,
PNAT_S6_LUCIEN_OM 1230_000021,Mahasoa,Secteur 6,2022-11-16,-15.0911333333333,49.9644849999999,Observation directe,,,,,,,Eulemur albifrons,,,,,,,,,
PNAT_S6_LUCIEN_OM 1230_000021,Mahasoa,Secteur 6,2022-11-16,-15.08371,49.9762383333333,Observation directe,,,,,,,Eulemur albifrons,,,,,,,,,
PNAT_S6_LUCIEN_OM 1230_000021,Mahasoa,Secteur 6,2022-11-15,-15.0776783333333,49.9888216666666,Observation directe,,,,,,,Eulemur albifrons,,,,,,,,,
PNAT_S6_LUCIEN_OM 1230_000021,Mahasoa,Secteur 6,2022-11-15,-15.0751549999999,49.9841183333333,Observation directe,,,,,,,Hapalemur occidentalis,,,,,,,,,
PNAT_S6_THEO_OM 1233_000011,Marofototra,Secteur 6,2022-11-16,-15.0132983333333,49.9960916666666,Braconnage,Piégeage,,,,,,,,,,,,,Piège sanglier,,
PNAT_S6_THEO_OM 1233_000011,Marofototra,Secteur 6,2022-11-16,-15.011605,49.99623,Observation directe,,,,,,,Eulemur albifrons,,,,,,,,,
PNAT_S6_THEO_OM 1233_000011,Marofototra,Secteur 6,2022-11-16,-15.011605,49.99623,Observation directe,,,,,,,Eulemur albifrons,,,,,,,,,
PNAT_S6_ERICAH_OM 1235_000012,Antsahabeorana,Secteur 6,2022-11-16,-15.0036633333333,49.8672566666666,Observation directe,,,,,,,Eulemur albifrons,,,,,,,,,
PNAT_S6_ERICAH_OM 1235_000012,Antsahabeorana,Secteur 6,2022-11-16,-15.0035033333333,49.8701066666666,Observation directe,,,,,,,Eulemur albifrons,,,,,,,,,
PNAT_S6_ERICAH_OM 1235_000012,Antsahabeorana,Secteur 6,2022-11-16,-14.99523,49.8673366666666,Braconnage,Piégeage,,,,,,Eulemur albifrons,,Constatation,Constatation,,,,Laly,,
PNAT_S6_ERICAH_OM 1235_000012,Antsahabeorana,Secteur 6,2022-11-15,-14.9923349999999,49.884765,Observation directe,,,,,,,Eulemur albifrons,,,,,,,,,
PNAT_S6_ERICAH_OM 1235_000012,Antsahabeorana,Secteur 6,2022-11-15,-14.9878783333333,49.8871016666666,Circulation dans l'AP,Signe Indirect,Récente,,,,,,,Constatation,Constatation,,,,,Voix,
PNAT_S6_ERICAH_OM 1235_000012,Antsahabeorana,Secteur 6,2022-11-14,-14.9859716666666,49.8736099999999,Observation directe,,,,,,,Eulemur albifrons,,,,,,,,,
PNAT_S6_FRANCK_OM 1234_000009,Amparihimena,Secteur 6,2022-11-13,-15.0914383333333,49.9636866666666,Observation directe,,,,,,,Eulemur albifrons,,,,,,,,,
PNAT_S6_FRANCK_OM 1234_000009,Amparihimena,Secteur 6,2022-11-11,-15.0768666666666,49.9886299999999,Observation directe,,,,,,,Eulemur albifrons,,,,,,,,,
PNAT_S6_THEO_OM 1233_000008,Besira,Secteur 6,2022-11-11,-15.035395,49.990415,Observation directe,,,,,,,Tenrec ecaudatus (Tenrec),,,,,,,,,
PNAT_S6_THEO_OM 1233_000008,Besira,Secteur 6,2022-11-11,-15.044505,49.99124,Observation directe,,,,,,,,,,,,,,,,
PNAT_S6_THEO_OM 1233_000008,Besira,Secteur 6,2022-11-10,-15.0301266666666,50.0051749999999,Observation directe,,,,,,,Eulemur albifrons,,,,,,,,,
PNAT_S6_THEO_OM 1233_000008,Besira,Secteur 6,2022-11-10,-15.0317249999999,50.0003766666666,Partie d'animal,,,,,,,Cheirogaleus major (Grand Cheirogale),,,,,,,,,
PNAT_S6_THEO_OM 1233_000008,Besira,Secteur 6,2022-11-10,-15.0314233333333,49.9992999999999,Observation directe,,,,,,,Tenrec ecaudatus (Tenrec),,,,,,,,,
PNAT_S6_THEO_OM 1233_000008,Besira,Secteur 6,2022-11-10,-15.0311716666666,49.9995333333333,Observation directe,,,,,,,Cryptoprocta ferox (Cryptoprocte Fèroce,,,,,,,,,
PNAT_S6_ERICAH_OM 1235_000009,Ankijanibe (Ambodisakoana),Secteur 6,2022-11-10,-15.0072383333333,49.84537,Observation directe,,,,,,,Eulemur albifrons,,,,,,,,,
PNAT_S6_ERICAH_OM 1235_000009,Ankijanibe (Ambodisakoana),Secteur 6,2022-11-09,-14.9995783333333,49.851565,Observation directe,,,,,,,Eulemur albifrons,,,,,,,,,
PNAT_S6_THEO_OM 1123_000014,Andavenoka,,,,,,,,,,,,,,,,,,,,,
PNAT_S6_THEO_OM 1123_000014,Andavenoka,,,,,,,,,,,,,,,,,,,,,
PNAT_S6_THEO_OM 1123_000014,Andavenoka,,,,,,,,,,,,,,,,,,,,,
PNAT_S6_THEO_OM 1123_000014,Andavenoka,,,,,,,,,,,,,,,,,,,,,
PNAT_S6_ERICAH_OM 1124_000005,Andampy,Secteur 6,2022-10-25,-14.988971,49.903228,Observation directe,,,,,,,Varecia rubra (Vari Roux),,,,,,,,,
PNAT_S6_FRANCK_OM 1122_000011,Ankasikety,Secteur 6,2022-10-26,-15.1955533333333,49.9128733333333,Observation directe,,,,,,,Eulemur albifrons,,,,,,,,,
PNAT_S6_FRANCK_OM 1122_000011,Ankasikety,Secteur 6,2022-10-26,-15.1923066666666,49.91472,Observation directe,,,,,,,Eulemur albifrons,,,,,,,,,
PNAT_S6_FRANCK_OM 1122_000011,Ankasikety,Secteur 6,2022-10-25,-15.2099516666666,49.9084633333333,Observation directe,,,,,,,Eulemur albifrons,,,,,,,,,
PNAT_S6_FRANCK_OM 1122_000011,Ankasikety,Secteur 6,2022-10-24,-15.1869616666666,49.8952016666666,Observation directe,,,,,,,Eulemur albifrons,,,,,,,,,
PNAT_S6_FRANCK_OM 1122_000011,Ankasikety,Secteur 6,2022-10-24,-15.1880616666666,49.8960066666666,Observation directe,,,,,,,Varecia rubra (Vari Roux),,,,,,,,,
PNAT_S6_FRANCK_OM 1122_000011,Ankasikety,Secteur 6,2022-10-24,-15.19346,49.89337,Observation directe,,,,,,,Varecia rubra (Vari Roux),,,,,,,,,
PNAT_S6_FRANCK_OM 1122_000011,Ankasikety,Secteur 6,2022-10-24,-15.1949583333333,49.9061483333333,Observation directe,,,,,,,Varecia rubra (Vari Roux),,,,,,,,,
PNAT_S6_LUCIEN_OM 1121_000011,Antanandava,Secteur 6,2022-10-24,-15.1179683333333,49.868235,Observation directe,,,,,,,Eulemur albifrons,,,,,,,,,
PNAT_S6_LUCIEN_OM 1121_000011,Antanandava,Secteur 6,2022-10-23,-15.0784666666666,49.86289,Observation directe,,,,,,,Eulemur albifrons,,,,,,,,,
PNAT_S6_LUCIEN_OM 1121_000011,Antanandava,Secteur 6,2022-10-23,-15.0727833333333,49.8706133333333,Observation directe,,,,,,,Eulemur albifrons,,,,,,,,,
PNAT_S6_LUCIEN_OM 1121_000008,Ambodivohitra,Secteur 6,2022-10-20,-15.1186283333333,49.8170333333333,Observation directe,,,,,,,Hapalemur occidentalis,,,,,,,,,
PNAT_S6_LUCIEN_OM 1121_000008,Ambodivohitra,Secteur 6,2022-10-19,-15.11707,49.8344066666666,Observation directe,,,,,,,Eulemur albifrons,,,,,,,,,
PNAT_S6_LUCIEN_OM 1121_000008,Ambodivohitra,Secteur 6,2022-10-19,-15.1333033333333,49.8414966666666,Observation directe,,,,,,,Eulemur albifrons,,,,,,,,,
PNAT_S2_DAM_OM1090_OCT_000006,Ambalavoahangy,Secteur 2,2022-10-22,-15.583525,49.2035066666666,Circulation dans l'AP,Divagation d'animaux domestiques,,Zébu,,,,,,Constatation,Constatation,,,,,,Ambalavoangy
PNAT_S2_DAM_OM1090_OCT_000006,Ambalavoahangy,Secteur 2,2022-10-19,-15.58141,49.21726,Observation directe,,,,,,,Indri indri (Indri À Queue Courte),,,,,,,,,
PNAT_S6_FRANCK_OM 1122_000008,Mahasoa,Secteur 6,2022-10-20,-15.1099633333333,49.9248116666666,Observation directe,,,,,,,Eulemur albifrons,,,,,,,,,
PNAT_S6_FRANCK_OM 1122_000008,Mahasoa,Secteur 6,2022-10-19,-15.0774283333333,49.9235583333333,Observation directe,,,,,,,Eulemur albifrons,,,,,,,,,
PNAT_S6_FRANCK_OM 1122_000008,Mahasoa,Secteur 6,2022-10-19,-15.09032,49.919585,Observation directe,,,,,,,Eulemur albifrons,,,,,,,,,
PNAT_S6_THEO_OM 1123_000012,Nosibe Virembina,Secteur 6,2022-10-20,-14.9798716666666,49.9489049999999,Observation directe,,,,,,,Eulemur albifrons,,,,,,,,,
PNAT_S6_THEO_OM 1123_000012,Nosibe Virembina,Secteur 6,2022-10-20,-14.9807216666666,49.9495066666666,Observation directe,,,,,,,Cheirogaleus major (Grand Cheirogale),,,,,,,,,
PNAT_S6_THEO_OM 1123_000012,Nosibe Virembina,Secteur 6,2022-10-20,-14.9886916666666,49.9515266666666,Observation directe,,,,,,,Varecia rubra (Vari Roux),,,,,,,,,
PNAT_S6_THEO_OM 1123_000012,Nosibe Virembina,Secteur 6,2022-10-20,-14.9917333333333,49.9559699999999,Observation directe,,,,,,,Eulemur albifrons,,,,,,,,,
PNAT_S6_THEO_OM 1123_000012,Nosibe Virembina,Secteur 6,2022-10-20,-14.9919149999999,49.9566566666666,Observation directe,,,,,,,Varecia rubra (Vari Roux),,,,,,,,,
PNAT_S6_THEO_OM 1123_000012,Nosibe Virembina,Secteur 6,2022-10-20,-14.99366,49.9597216666666,Observation directe,,,,,,,Eulemur albifrons,,,,,,,,,
PNAT_S6_THEO_OM 1123_000012,Nosibe Virembina,Secteur 6,2022-10-19,-14.98759,49.966735,Observation directe,,,,,,,Eulemur albifrons,,,,,,,,,
PNAT_S6_THEO_OM 1123_000012,Nosibe Virembina,Secteur 6,2022-10-19,-14.9830499999999,49.97311,Observation directe,,,,,,,Varecia rubra (Vari Roux),,,,,,,,,
PNAT_S6_THEO_OM 1123_000012,Nosibe Virembina,Secteur 6,2022-10-19,-14.987345,49.974725,Observation directe,,,,,,,Eulemur albifrons,,,,,,,,,
PNAT_S6_THEO_OM 1123_000012,Nosibe Virembina,Secteur 6,2022-10-19,-14.9924016666666,49.9705233333333,Observation directe,,,,,,,Eulemur albifrons,,,,,,,,,
PNAT_S6_THEO_OM 1123_000012,Nosibe Virembina,Secteur 6,2022-10-18,-14.996645,49.9608066666666,Observation directe,,,,,,,Eulemur albifrons,,,,,,,,,
PNAT_S6_THEO_OM 1123_000012,Nosibe Virembina,Secteur 6,2022-10-18,-14.9882433333333,49.948525,Observation directe,,,,,,,Varecia rubra (Vari Roux),,,,,,,,,
PNAT_S6_THEO_OM 1123_000012,Nosibe Virembina,Secteur 6,2022-10-18,-14.9871266666666,49.9466416666666,Observation directe,,,,,,,Eulemur albifrons,,,,,,,,,
PNAT_S6_FRANCK_OM 1122_000005,Beravintsara,Secteur 6,2022-10-14,-15.1110133333333,49.9399283333333,Observation directe,,,,,,,Varecia rubra (Vari Roux),,,,,,,,,
PNAT_S6_FRANCK_OM 1122_000005,Beravintsara,Secteur 6,2022-10-12,-15.098035,49.9466183333333,Observation directe,,,,,,,Eulemur albifrons,,,,,,,,,
PNAT_S6_THEO_OM 1123_000009,Antsakondrevo,Secteur 6,2022-10-14,-14.9777566666666,49.9248883333333,Observation directe,,,,,,,Eulemur albifrons,,,,,,,,,
PNAT_S6_THEO_OM 1123_000009,Antsakondrevo,Secteur 6,2022-10-14,-14.983665,49.92377,Observation directe,,,,,,,Eulemur albifrons,,,,,,,,,
PNAT_S6_THEO_OM 1123_000009,Antsakondrevo,Secteur 6,2022-10-14,-14.977155,49.9380266666666,Observation directe,,,,,,,Eulemur albifrons,,,,,,,,,
PNAT_S6_THEO_OM 1123_000009,Antsakondrevo,Secteur 6,2022-10-13,-15.0287899999999,49.9353016666666,Observation directe,,,,,,,Eulemur albifrons,,,,,,,,,
PNAT_S6_THEO_OM 1123_000009,Antsakondrevo,Secteur 6,2022-10-13,-14.9958916666666,49.9330716666666,Observation directe,,,,,,,Eulemur albifrons,,,,,,,,,
PNAT_S6_THEO_OM 1123_000009,Antsakondrevo,Secteur 6,2022-10-12,-14.9571083333333,49.9518116666666,Observation directe,,,,,,,Eulemur albifrons,,,,,,,,,
PNAT_S1_CYP_OM1100_OCT_000001,Sahasomba1,Secteur 1,2022-10-13,-15.228441,49.850754,Braconnage,Piégeage,,,,,,,,,,,,,Laly,,
PNAT_S1_CYP_OM1100_OCT_000001,Sahasomba1,Secteur 1,2022-10-11,-15.221729,49.848811,Observation directe,,,,,,,Indri indri (Indri À Queue Courte),,,,,,,,,
PNAT_S3_OCT_BBE_FRANCK_000011,Bandabe,Secteur 3,2022-10-13,-15.4584983333333,49.1320733333333,Observation directe,,,,,,,Indri indri (Indri À Queue Courte),,,,,,,,,
PNAT_S3_OCT_BBE_FRANCK_000011,Bandabe,Secteur 3,2022-10-11,-15.4747533333333,49.1469483333333,Observation directe,,,,,,,Eulemur fulvus (Lèmur Brun,,,,,,,,,
PNAT_S6_ERICAH_OM 1124_000006,Antsahabeorana,Secteur 6,2022-10-12,-14.9829916666666,49.8846666666666,Circulation dans l'AP,Signe Indirect,Récente,,,,,,,Constatation,Constatation,,,,,Piste,
PNAT_S2_DAM_OM975_SEPT_000009,Tanambao Ambahy,Secteur 2,2022-09-15,-15.5046266666666,49.1604483333333,Observation directe,,,,,,,Eulemur fulvus (Lèmur Brun,,,,,,,,,
PNAT_S6_ERICAH_OM 890_000009,Antsahabeorana,Secteur 6,,-14.9926399999999,49.8882033333333,Circulation dans l'AP,Signe Indirect,Vieille,,,,,,,Constatation,Constatation,,,,,Empreinte,
PNAT_S6_ERICAH_OM 890_000009,Antsahabeorana,Secteur 6,,-14.9951266666666,49.8808866666666,Circulation dans l'AP,Signe Indirect,Récente,,,,,,,Constatation,Constatation,,,,,Coupe de machette,
PNAT_S6_ERICAH_OM 890_000009,Antsahabeorana,Secteur 6,,-14.9865566666666,49.8791733333333,Braconnage,Piégeage,,,,,,Eulemur fulvus (Lèmur Brun,,,,,,,,,
PNAT_S6_ERICAH_OM 890_000009,Antsahabeorana,Secteur 6,,-14.9874633333333,49.8789716666666,Braconnage,Piégeage,,,,,,Eulemur fulvus (Lèmur Brun,,,,,,,,,
PNAT_S6_ERICAH_OM 890_000009,Antsahabeorana,Secteur 6,,-14.9899933333333,49.8785966666666,Braconnage,Piégeage,,,,,,Cryptoprocta ferox (Cryptoprocte Fèroce,,,,,,,,,
PNAT_S6_ERICAH_OM 890_000009,Antsahabeorana,Secteur 6,,-14.9901116666666,49.8785,Braconnage,Piégeage,,,,,,Eulemur fulvus (Lèmur Brun,,,,,,,,,
PNAT_S6_ERICAH_OM 890_000009,Antsahabeorana,Secteur 6,,-14.9894733333333,49.8779683333333,Braconnage,Piégeage,,,,,,Eulemur fulvus (Lèmur Brun,,,,,,,,,
PNAT_S6_ERICAH_OM 890_000009,Antsahabeorana,Secteur 6,,-14.9890483333333,49.8779949999999,Braconnage,Piégeage,,,,,,Eulemur fulvus (Lèmur Brun,,,,,,,,,
PNAT_S6_ERICAH_OM 890_000009,Antsahabeorana,Secteur 6,,-14.98697,49.87793,Observation directe,,,,,,,Eulemur fulvus (Lèmur Brun,,,,,,,,,
PNAT_S6_ERICAH_OM 890_000009,Antsahabeorana,Secteur 6,,-14.9843283333333,49.876695,Circulation dans l'AP,Signe Indirect,Vieille,,,,,,,Constatation,Constatation,,,,,Coupe de machette,
PNAT_S6_ERICAH_OM 890_000009,Antsahabeorana,Secteur 6,,-14.997575,49.877145,Circulation dans l'AP,Signe Indirect,Vieille,,,,,,,Constatation,Constatation,,,,,Bois de chauffage,
PNAT_S6_ERICAH_OM 890_000009,Antsahabeorana,Secteur 6,,-14.99049,49.873735,Observation directe,,,,,,,Eulemur fulvus (Lèmur Brun,,,,,,,,,
PNAT_S6_ERICAH_OM 890_000009,Antsahabeorana,Secteur 6,,-14.9880483333333,49.8735466666666,Braconnage,Piégeage,,,,,,Eulemur fulvus (Lèmur Brun,,,,,,,,,
PNAT_S6_ERICAH_OM 890_000009,Antsahabeorana,Secteur 6,,-14.9878333333333,49.8737366666666,Braconnage,Piégeage,,,,,,Eulemur fulvus (Lèmur Brun,,,,,,,,,
PNAT_S6_FLORIAN_OM 891_000008,Nosibe Virembina,Secteur 6,,-14.9873766666666,49.9469516666666,Observation directe,,,,,,,Eulemur albifrons,,,,,,,,,
PNAT_S6_FLORIAN_OM 891_000008,Nosibe Virembina,Secteur 6,,-14.9953616666666,49.9682983333333,Observation directe,,,,,,,Eulemur albifrons,,,,,,,,,
PNAT_S6_FLORIAN_OM 891_000008,Nosibe Virembina,Secteur 6,,-14.980035,49.9899766666666,Observation directe,,,,,,,Eulemur albifrons,,,,,,,,,
PNAT_S6_LUCIEN_OM 897_000010,Ambodivohitra,Secteur 6,,-15.0967599999999,49.8573383333333,Observation directe,,,,,,,Eulemur fulvus (Lèmur Brun,,,,,,,,,
PNAT_S6_LUCIEN_OM 897_000010,Ambodivohitra,Secteur 6,,-15.0892366666666,49.84669,Observation directe,,,,,,,Eulemur albifrons,,,,,,,,,
PNAT_S6_LUCIEN_OM 897_000010,Ambodivohitra,Secteur 6,,-15.0880049999999,49.8430416666666,Observation directe,,,,,,,Hapalemur occidentalis,,,,,,,,,
PNAT_S6_LUCIEN_OM 897_000010,Ambodivohitra,Secteur 6,,-15.1347083333333,49.8271983333333,Observation directe,,,,,,,Varecia rubra (Vari Roux),,,,,,,,,
PNAT_S6_FRANCK_OM 892_000008,Ankasikety,Secteur 6,,-15.1919783333333,49.87264,Observation directe,,,,,,,Hapalemur occidentalis,,,,,,,,,
PNAT_S6_FRANCK_OM 892_000008,Ankasikety,Secteur 6,,-15.191615,49.8675966666666,Observation directe,,,,,,,Varecia rubra (Vari Roux),,,,,,,,,
PNAT_S6_FRANCK_OM 892_000008,Ankasikety,Secteur 6,,-15.2037233333333,49.8534966666666,Observation directe,,,,,,,Eulemur albifrons,,,,,,,,,
PNAT_S6_THEO_OM 896_000008,Antsakondrevo,Secteur 6,,-14.99508,49.9752533333333,Observation directe,,,,,,,Eulemur albifrons,,,,,,,,,
